Activity Period,Operating Airline,GEO Summary,GEO Region,Price Category Code,Terminal,Passenger Count
2005-10,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,3508
2005-10,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,3448
2005-10,"TACA International Airlines, S.A.",International,Central America,Other,International,3527
2005-10,"TACA International Airlines, S.A.",International,Central America,Other,International,4037
2005-10,US Airways,Domestic,US,Other,Terminal 1,38737
2005-10,US Airways,Domestic,US,Other,Terminal 1,37680
2005-10,US Airways,Domestic,US,Low Fare,Terminal 1,36058
2005-10,US Airways,Domestic,US,Low Fare,Terminal 1,34562
2005-10,United Airlines,Domestic,US,Other,Terminal 1,52157
2005-10,United Airlines,Domestic,US,Other,Terminal 1,52204
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,56427
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,24678
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,56155
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,23767
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,483
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,355551
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,355445
2005-10,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,8271
2005-10,United Airlines - Pre 07/01/2013,International,Asia,Other,International,63128
2005-10,United Airlines - Pre 07/01/2013,International,Asia,Other,International,68237
2005-10,United Airlines - Pre 07/01/2013,International,Asia,Other,International,3354
2005-10,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,6280
2005-10,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,9056
2005-10,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,1046
2005-10,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,10103
2005-10,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,8022
2005-10,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,40
2005-10,United Airlines - Pre 07/01/2013,International,Europe,Other,International,27617
2005-10,United Airlines - Pre 07/01/2013,International,Europe,Other,International,26955
2005-10,United Airlines - Pre 07/01/2013,International,Europe,Other,International,862
2005-10,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,7347
2005-10,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,8491
2005-10,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,230
2005-10,Virgin Atlantic,International,Europe,Other,International,9604
2005-10,Virgin Atlantic,International,Europe,Other,International,9751
2005-10,WestJet Airlines,International,Canada,Other,International,1326
2005-10,WestJet Airlines,International,Canada,Other,International,1458
2005-11,ATA Airlines,Domestic,US,Low Fare,Terminal 1,16855
2005-11,ATA Airlines,Domestic,US,Low Fare,Terminal 1,17376
2005-11,ATA Airlines,Domestic,US,Low Fare,Terminal 1,2911
2005-11,ATA Airlines,International,Canada,Low Fare,International,284
2005-11,ATA Airlines,International,Canada,Low Fare,International,284
2005-11,Air Canada,International,Canada,Other,Terminal 1,18143
2005-11,Air Canada,International,Canada,Other,Terminal 1,18144
2005-11,Air China,International,Asia,Other,International,4550
2005-11,Air China,International,Asia,Other,International,4149
2005-11,Air France,International,Europe,Other,International,7121
2005-11,Air France,International,Europe,Other,International,7574
2005-11,Air New Zealand,International,Australia / Oceania,Other,International,4085
2005-11,Air New Zealand,International,Australia / Oceania,Other,International,4583
2005-11,AirTran Airways,Domestic,US,Low Fare,International,5892
2005-11,AirTran Airways,Domestic,US,Low Fare,International,5929
2005-11,Alaska Airlines,Domestic,US,Other,International,31136
2005-11,Alaska Airlines,Domestic,US,Other,International,34920
2005-11,Alaska Airlines,Domestic,US,Other,International,3923
2005-11,Alaska Airlines,International,Canada,Other,International,5921
2005-11,Alaska Airlines,International,Canada,Other,International,5889
2005-11,Alaska Airlines,International,Canada,Other,International,269
2005-11,Alaska Airlines,International,Mexico,Other,International,10845
2005-11,Alaska Airlines,International,Mexico,Other,International,12576
2005-11,Alaska Airlines,International,Mexico,Other,International,1253
2005-11,All Nippon Airways,International,Asia,Other,International,5481
2005-11,All Nippon Airways,International,Asia,Other,International,5304
2005-11,American Airlines,Domestic,US,Other,Terminal 3,132066
2005-11,American Airlines,Domestic,US,Other,Terminal 3,135008
2005-11,American Eagle Airlines,Domestic,US,Other,Terminal 3,4390
2005-11,American Eagle Airlines,Domestic,US,Other,Terminal 3,4409
2005-11,Asiana Airlines,International,Asia,Other,International,4814
2005-11,Asiana Airlines,International,Asia,Other,International,4569
2005-11,British Airways,International,Europe,Other,International,15264
2005-11,British Airways,International,Europe,Other,International,15554
2005-11,Cathay Pacific,International,Asia,Other,International,9990
2005-11,Cathay Pacific,International,Asia,Other,International,10097
2005-11,China Airlines,International,Asia,Other,International,8954
2005-11,China Airlines,International,Asia,Other,International,10234
2005-11,Delta Air Lines,Domestic,US,Low Fare,Terminal 1,21390
2005-11,Delta Air Lines,Domestic,US,Other,Terminal 1,55102
2005-11,Delta Air Lines,Domestic,US,Low Fare,Terminal 1,20550
2005-11,Delta Air Lines,Domestic,US,Other,Terminal 1,58191
2005-11,EVA Airways,International,Asia,Other,International,10713
2005-11,EVA Airways,International,Asia,Other,International,11792
2005-11,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,13080
2005-11,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,12922
2005-11,Hawaiian Airlines,Domestic,US,Other,Terminal 1,6792
2005-11,Hawaiian Airlines,Domestic,US,Other,Terminal 1,7195
2005-11,Horizon Air,Domestic,US,Other,Terminal 1,4339
2005-11,Horizon Air,Domestic,US,Other,Terminal 1,4472
2005-11,Independence Air,Domestic,US,Low Fare,International,1555
2005-11,Independence Air,Domestic,US,Low Fare,International,1790
2005-11,Japan Airlines,International,Asia,Other,International,6925
2005-11,Japan Airlines,International,Asia,Other,International,8103
2005-11,KLM Royal Dutch Airlines,International,Europe,Other,International,7535
2005-11,KLM Royal Dutch Airlines,International,Europe,Other,International,7110
2005-11,Korean Air Lines,International,Asia,Other,International,4514
2005-11,Korean Air Lines,International,Asia,Other,International,4409
2005-11,Lufthansa German Airlines,International,Europe,Other,International,15301
2005-11,Lufthansa German Airlines,International,Europe,Other,International,15229
2005-11,Mesa Airlines,Domestic,US,Other,Terminal 1,1201
2005-11,Mesa Airlines,Domestic,US,Other,Terminal 1,1441
2005-11,Mexicana Airlines,International,Mexico,Other,International,5431
2005-11,Mexicana Airlines,International,Mexico,Other,International,8184
2005-11,Midwest Airlines,Domestic,US,Other,Terminal 1,1468
2005-11,Midwest Airlines,Domestic,US,Other,Terminal 1,2537
2005-11,Northwest Airlines (became Delta),Domestic,US,Other,Terminal 1,44859
2005-11,Northwest Airlines (became Delta),Domestic,US,Other,Terminal 1,46200
2005-11,Northwest Airlines (became Delta),International,Asia,Other,International,6199
2005-11,Northwest Airlines (became Delta),International,Asia,Other,International,5965
2005-11,Philippine Airlines,International,Asia,Other,International,9116
2005-11,Philippine Airlines,International,Asia,Other,International,8086
2005-11,Singapore Airlines,International,Asia,Other,International,15019
2005-11,Singapore Airlines,International,Asia,Other,International,16438
2005-11,SkyWest Airlines,Domestic,US,Other,Terminal 1,6431
2005-11,SkyWest Airlines,Domestic,US,Other,Terminal 1,6472
2005-11,SkyWest Airlines,Domestic,US,Other,Terminal 3,90860
2005-11,SkyWest Airlines,Domestic,US,Other,Terminal 3,89742
2005-11,SkyWest Airlines,International,Canada,Other,Terminal 3,3046
2005-11,SkyWest Airlines,International,Canada,Other,Terminal 3,3064
2005-11,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,3868
2005-11,Sun Country Airlines,Domestic,US,Low Fare,Terminal 1,3811
2005-11,"TACA International Airlines, S.A.",International,Central America,Other,International,4105
2005-11,"TACA International Airlines, S.A.",International,Central America,Other,International,4259
2005-11,US Airways,Domestic,US,Other,Terminal 1,27469
2005-11,US Airways,Domestic,US,Other,Terminal 1,29799
2005-11,US Airways,Domestic,US,Low Fare,Terminal 1,33531
2005-11,US Airways,Domestic,US,Low Fare,Terminal 1,33243
2005-11,United Airlines,Domestic,US,Other,Terminal 1,46958
2005-11,United Airlines,Domestic,US,Other,Terminal 1,47813
2005-11,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,58938
2005-11,United Airlines - Pre 07/01/2013,Domestic,US,Low Fare,Terminal 3,57821
2005-11,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,380704
2005-11,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,374221
2005-11,United Airlines - Pre 07/01/2013,Domestic,US,Other,Terminal 3,7299
2005-11,United Airlines - Pre 07/01/2013,International,Asia,Other,International,64080
2005-11,United Airlines - Pre 07/01/2013,International,Asia,Other,International,60797
2005-11,United Airlines - Pre 07/01/2013,International,Asia,Other,International,3465
2005-11,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,7591
2005-11,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,7850
2005-11,United Airlines - Pre 07/01/2013,International,Australia / Oceania,Other,International,1411
2005-11,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,7794
2005-11,United Airlines - Pre 07/01/2013,International,Canada,Other,Terminal 3,7651
2005-11,United Airlines - Pre 07/01/2013,International,Europe,Other,International,21996
2005-11,United Airlines - Pre 07/01/2013,International,Europe,Other,International,21571
2005-11,United Airlines - Pre 07/01/2013,International,Europe,Other,International,609
2005-11,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,8612
2005-11,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,9649
2005-11,United Airlines - Pre 07/01/2013,International,Mexico,Other,International,158
2005-11,Virgin Atlantic,International,Europe,Other,International,8021
2005-11,Virgin Atlantic,International,Europe,Other,International,8174
2005-11,WestJet Airlines,International,Canada,Other,International,1268
2005-11,WestJet Airlines,International,Canada,Other,International,1283
2005-12,ATA Airlines,Domestic,US,Low Fare,Terminal 1,15373
2005-12,ATA Airlines,Domestic,US,Low Fare,Terminal 1,16790
2005-12,ATA Airlines,Domestic,US,Low Fare,Terminal 1,2402
2005-12,Air Canada,International,Canada,Other,Terminal 1,19200
2005-12,Air Canada,International,Canada,Other,Terminal 1,19481
2005-12,Air Canada Jazz,International,Canada,Other,Terminal 1,554
2005-12,Air Canada Jazz,International,Canada,Other,Terminal 1,509
2005-12,Air China,International,Asia,Other,International,4261
2005-12,Air China,International,Asia,Other,International,3543
2005-12,Air France,International,Europe,Other,International,7158
2005-12,Air France,International,Europe,Other,International,7456
2005-12,Air New Zealand,International,Australia / Oceania,Other,International,7406
2005-12,Air New Zealand,International,Australia / Oceania,Other,International,6473
2005-12,AirTran Airways,Domestic,US,Low Fare,International,5847
2005-12,AirTran Airways,Domestic,US,Low Fare,International,5844
2005-12,Alaska Airlines,Domestic,US,Other,International,27640
2005-12,Alaska Airlines,Domestic,US,Other,International,35412
2005-12,Alaska Airlines,Domestic,US,Other,International,5903
2005-12,Alaska Airlines,International,Canada,Other,International,6655
2005-12,Alaska Airlines,International,Canada,Other,International,6847
2005-12,Alaska Airlines,International,Canada,Other,International,147
2005-12,Alaska Airlines,International,Mexico,Other,International,9142
2005-12,Alaska Airlines,International,Mexico,Other,International,12586
2005-12,Alaska Airlines,International,Mexico,Other,International,1737
2005-12,All Nippon Airways,International,Asia,Other,International,5355
2005-12,All Nippon Airways,International,Asia,Other,International,5895
2005-12,American Airlines,Domestic,US,Other,Terminal 3,127085
2005-12,American Airlines,Domestic,US,Other,Terminal 3,130393
2005-12,American Eagle Airlines,Domestic,US,Other,Terminal 3,4423
2005-12,American Eagle Airlines,Domestic,US,Other,Terminal 3,4313
2005-12,Asiana Airlines,International,Asia,Other,International,4768
2005-12,Asiana Airlines,International,Asia,Other,International,5020
2005-12,British Airways,International,Europe,Other,International,15058
2005-12,British Airways,International,Europe,Other,International,15271
2005-12,Cathay Pacific,International,Asia,Other,International,9813
2005-12,Cathay Pacific,International,Asia,Other,International,10442
2005-12,China Airlines,International,Asia,Other,International,9680
2005-12,China Airlines,International,Asia,Other,International,11506
2005-12,Delta Air Lines,Domestic,US,Low Fare,Terminal 1,21336
2005-12,Delta Air Lines,Domestic,US,Other,Terminal 1,54864
2005-12,Delta Air Lines,Domestic,US,Low Fare,Terminal 1,22322
2005-12,Delta Air Lines,Domestic,US,Other,Terminal 1,57401
2005-12,EVA Airways,International,Asia,Other,International,11032
2005-12,EVA Airways,International,Asia,Other,International,12336
2005-12,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,12855
2005-12,Frontier Airlines,Domestic,US,Low Fare,Terminal 1,13049
2005-12,Hawaiian Airlines,Domestic,US,Other,Terminal 1,7024
2005-12,Hawaiian Airlines,Domestic,US,Other,Terminal 1,7602
2005-12,Horizon Air,Domestic,US,Other,Terminal 1,4113
2005-12,Horizon Air,Domestic,US,Other,Terminal 1,4462
2005-12,Japan Airlines,International,Asia,Other,International,7094
2005-12,Japan Airlines,International,Asia,Other,International,9192
2005-12,KLM Royal Dutch Airlines,International,Europe,Other,International,7324
2005-12,KLM Royal Dutch Airlines,International,Europe,Other,International,7237
2005-12,Korean Air Lines,International,Asia,Other,International,4474
2005-12,Korean Air Lines,International,Asia,Other,International,5101
2005-12,Lufthansa German Airlines,International,Europe,Other,International,14696
